order_date,product_name,region,province,city,supplier,type,customer_name,name,order_num,order_amount,send_num,send_amount,book_num,book_amount
2013-01-01,车载MP3,华东,山东,青岛,纽曼,汽车用品,汉典电机,刘力,17,4573,16,4304,39,10491
2013-01-02,运动手表,华东,山东,青岛,索尼,运动户外,汉典电机,马明,20,17380,19,16511,43,37367
2013-01-03,电磁炉,华东,山东,青岛,京东商城,家用电器,汉典电机,刘力,30,11970,29,11571,54,21546
2013-01-04,功放,华北,天津,天津,尼康,手机数码,一诠精密工业,高爽,20,31960,19,30362,45,71910
2013-01-05,健身车,华北,天津,天津,杰朴森,运动户外,一诠精密工业,孙林,25,32475,24,31176,51,66249
2013-01-06,汽车香水,华北,天津,天津,京东商城,汽车用品,一诠精密工业,孙林,21,1155,20,1100,48,2640
2013-01-07,汽车天线,华北,河北,石家庄,墨菲斯卡,汽车用品,学仁贸易,赵健,25,1725,24,1656,23,1587
2013-01-08,空调,华北,河北,石家庄,格兰仕,家用电器,学仁贸易,王伟,30,71970,29,69571,28,67172
2013-01-09,汽车香水,华北,河北,石家庄,京东商城,汽车用品,学仁贸易,王伟,30,1650,29,1595,28,1540
2013-01-10,多功能刀,华南,广东,深圳,雷曼克斯,运动户外,五洲信托,王伟,60,7740,59,7611,58,7482
2013-01-11,女士挎包,华南,广东,深圳,奴曼妮,服装箱包,五洲信托,赵健,25,24975,24,23976,23,22977
2013-01-12,MP3,华南,广东,深圳,魅族,手机数码,五洲信托,王伟,25,8475,24,8136,23,7797
2013-01-13,化妆大全,华南,广东,深圳,当当网,图书,五洲信托,赵健,26,2548,25,2450,24,2352
2013-01-14,三防手机,华南,广东,深圳,探路者,手机数码,大钰贸易,朱玉,56,279832,55,274835,54,269838
2013-01-15,液晶电视,华南,广东,深圳,松下,家用电器,大钰贸易,郑建杰,25,124975,24,119976,23,114977
2013-01-16,男士钱包,华南,广东,深圳,三星,服装箱包,大钰贸易,郑建杰,24,9576,23,9177,22,8778
2013-01-17,化妆大全,华南,广东,深圳,当当网,图书,大钰贸易,郑建杰,40,3920,39,3822,38,3724
2013-01-18,榨汁机,华北,河北,秦皇岛,美的,家用电器,新巨企业,李伟豪,14,1526,13,1417,12,1308
2013-01-19,单反数码相机套机,华北,河北,秦皇岛,尼康,手机数码,新巨企业,李伟豪,20,179980,19,170981,18,161982
2013-01-20,健身服,华北,河北,秦皇岛,杰朴森,服装箱包,新巨企业,刘伟力,20,17980,19,17081,18,16182
2013-01-21,打印机,华北,天津,天津,佳能,电脑办公,悦海,李伟豪,16,12784,15,11985,14,11186
2013-01-22,电饭煲,华北,天津,天津,万利达,家用电器,悦海,李伟豪,16,3168,15,2970,14,2772
2013-01-23,榨汁机,华中,湖北,武汉,美的,家用电器,志远有限公司,王伟,22,2398,21,2289,20,2180
2013-01-24,电脑桌,华中,湖北,武汉,优雅主妇,家居厨具,志远有限公司,王伟,20,5960,19,5662,18,5364
2013-01-25,榨汁机,华北,河北,石家庄,美的,家用电器,仪和贸易,李伟豪,18,1962,17,1853,16,1744
2013-01-26,英语教材,华北,河北,石家庄,京东商城,图书,仪和贸易,李伟豪,12,1188,11,1089,10,990
2013-01-27,对讲机,华南,广东,深圳,雷曼克斯,汽车用品,康毅系统,刘力,30,10770,29,10411,28,10052
2013-01-28,英语教材,华南,广东,深圳,京东商城,图书,康毅系统,刘力,20,1980,19,1881,18,1782
2013-01-29,男士钱包,华南,广东,深圳,三星,服装箱包,康毅系统,刘力,24,9576,23,9177,22,8778
2013-01-30,三人帐篷,华东,江苏,常州,京东商城,运动户外,正人资源,金士鹏,70,34860,69,34362,68,33864
2013-01-31,微波炉,华东,江苏,常州,松下,家用电器,正人资源,金士鹏,90,44910,89,44411,88,43912
2013-02-01,计时器,华东,江苏,常州,苏泊尔,家居厨具,正人资源,金士鹏,21,577.5,20,550,19,522.5
2013-02-02,空调,华北,河北,张家口,格兰仕,家用电器,建资,王伟,22,52778,21,50379,20,47980
2013-02-03,CDMA3G手机,华北,河北,张家口,OPPO,手机数码,建资,王伟,28,139916,27,134919,26,129922
2013-02-04,床单四件套,华北,河北,张家口,优雅主妇,家居厨具,建资,赵健,29,17371,28,16772,27,16173
2013-02-05,多功能刀,华北,天津,天津,雷曼克斯,运动户外,建国科技,王伟,20,2580,19,2451,18,2322
2013-02-06,空调,华北,天津,天津,格兰仕,家用电器,建国科技,王伟,20,47980,19,45581,18,43182
2013-02-07,长焦数码相机,华东,江西,南昌,富士,手机数码,祥通,刘伟力,40,79960,39,77961,38,75962
2013-02-08,计时器,华东,江西,南昌,苏泊尔,家居厨具,祥通,李伟豪,20,550,19,522.5,18,495
2013-02-09,复读机,华北,天津,天津,步步高,电脑办公,友恒信托,张颖,50,7950,49,7791,48,7632
2013-02-10,床单四件套,华北,天津,天津,优雅主妇,家居厨具,友恒信托,张颖,36,21564,35,20965,34,20366
2013-02-11,计时器,华北,天津,天津,苏泊尔,家居厨具,友恒信托,李丽,60,1650,59,1622.5,58,1595
2013-02-12,旅行背包,华南,广东,深圳,奴曼妮,服装箱包,德化食品,赵健,20,13980,19,13281,18,12582
2013-02-13,男士钱包,华南,广东,深圳,三星,服装箱包,德化食品,王伟,14,5586,13,5187,12,4788
2013-02-14,MP4,华南,广东,深圳,魅族,手机数码,德化食品,王伟,20,17980,19,17081,18,16182
2013-02-15,英语教材,东北,辽宁,大连,京东商城,图书,大钰贸易,张媛媛,60,5940,59,5841,58,5742
2013-02-16,电脑桌,东北,辽宁,大连,优雅主妇,家居厨具,大钰贸易,金士鹏,100,29800,88,26224,98,29204
2013-02-17,榨汁机,华北,河北,秦皇岛,美的,家用电器,大钰贸易,孙林,45,4905,43,4687,43,4687
2013-02-18,三防手机,华北,河北,秦皇岛,探路者,手机数码,大钰贸易,孙林,80,399760,78,389766,78,389766
2013-02-19,空调,华北,河北,秦皇岛,格兰仕,家用电器,大钰贸易,高爽,21,50379,19,45581,19,45581
2013-02-20,毛呢外套女,华北,河北,秦皇岛,京东商城,服装箱包,大钰贸易,孙林,20,23980,18,21582,18,21582
2013-02-21,计时器,华北,河北,秦皇岛,苏泊尔,家居厨具,大钰贸易,高爽,26,715,24,660,24,660
2013-02-22,CDMA3G手机,华中,河南,郑州,OPPO,手机数码,椅天文化事业,王伟,35,174895,33,164901,33,164901
2013-02-23,洗衣机,华中,河南,郑州,西门子,家用电器,椅天文化事业,赵健,25,27475,23,25277,23,25277
2013-02-24,电脑桌,华中,河南,郑州,优雅主妇,家居厨具,椅天文化事业,王伟,30,8940,28,8344,28,8344
2013-02-25,健身的意义,华东,江苏,南京,杰朴森,图书,永大企业,金士鹏,70,1750,68,1700,68,1700
2013-02-26,刀具7件套,华东,江苏,南京,苏泊尔,家居厨具,永大企业,金士鹏,36,8604,34,8126,34,8126
2013-02-27,上网本,华东,江苏,南京,步步高,电脑办公,瑞栈工艺,马明,25,77475,23,71277,23,71277
2013-02-28,GPS导航,华东,江苏,南京,三星,汽车用品,瑞栈工艺,刘力,22,21978,20,19980,20,19980
2013-03-01,车载MP3,华东,江苏,南京,纽曼,汽车用品,瑞栈工艺,刘力,16,4304,14,3766,14,3766
2013-03-02,榨汁机,华北,河北,张家口,美的,家用电器,福星制衣厂股份有限公司,赵健,20,2180,18,1962,18,1962
2013-03-03,液晶电视,华北,河北,张家口,松下,家用电器,福星制衣厂股份有限公司,王伟,60,299940,58,289942,58,289942
2013-03-04,男士钱包,华北,河北,张家口,三星,服装箱包,福星制衣厂股份有限公司,王伟,30,11970,28,11172,28,11172
2013-03-05,软件工程,华北,河北,张家口,当当网,图书,福星制衣厂股份有限公司,王伟,20,1180,18,1062,18,1062
2013-03-06,三防手机,华北,河北,石家庄,探路者,手机数码,世邦,刘力,17,84949,15,74955,15,74955
2013-03-07,电脑桌,华北,河北,石家庄,优雅主妇,家居厨具,世邦,马明,30,8940,28,8344,28,8344
2013-03-08,电压力锅,西北,甘肃,兰州,明基,家用电器,建资,张媛媛,14,3346,12,2868,12,2868
2013-03-09,单反数码相机套机,华东,江苏,常州,尼康,手机数码,福星制衣厂股份有限公司,张颖,15,134985,13,116987,13,116987
2013-03-10,健身服,华东,江苏,常州,杰朴森,服装箱包,福星制衣厂股份有限公司,张颖,12,10788,10,8990,10,8990
2013-03-11,计时器,华东,江苏,常州,苏泊尔,家居厨具,福星制衣厂股份有限公司,张颖,30,825,28,770,28,770
2013-03-12,三人帐篷,华北,河北,张家口,京东商城,运动户外,保信人寿,张颖,20,9960,18,8964,18,8964
2013-03-13,液晶电视,华北,河北,张家口,松下,家用电器,保信人寿,张颖,24,119976,22,109978,22,109978
2013-03-14,一体机,华北,河北,张家口,万利达,电脑办公,保信人寿,张颖,60,239940,58,231942,58,231942
2013-03-15,运动鞋,华北,河北,张家口,Nike,服装箱包,保信人寿,李丽,28,25172,26,23374,26,23374
2013-03-16,上网本,华东,江苏,南京,步步高,电脑办公,仪和贸易,郑建杰,20,61980,18,55782,18,55782
2013-03-17,电饼铛,华北,天津,天津,美的,家用电器,浩天旅行社,李伟豪,30,11940,28,11144,28,11144
2013-03-18,加湿器,华北,天津,天津,明基,汽车用品,浩天旅行社,李伟豪,30,2970,28,2772,28,2772
2013-03-19,GPS导航,华北,河北,张家口,三星,汽车用品,同恒,王伟,25,24975,23,22977,23,22977
2013-03-20,车载MP3,华北,河北,张家口,纽曼,汽车用品,同恒,王伟,24,6456,22,5918,22,5918
2013-03-21,储藏箱6件套,西北,甘肃,兰州,美达斯,家居厨具,赐芳股份,赵军,20,3780,18,3402,18,3402
2013-03-22,考勤机,华东,浙江,温州?,纽曼,电脑办公,汉典电机,孙家鑫,22,7700,20,7000,20,7000
2013-03-23,不粘炒锅,华南,广东,深圳,苏泊尔,家居厨具,广通,孙林,25,4975,23,4577,23,4577
2013-03-24,健身车,华南,广东,深圳,杰朴森,运动户外,广通,孙林,24,31176,22,28578,22,28578
2013-03-25,茶几,华中,湖南,长沙,美达斯,家居厨具,凯旋科技,刘力,20,17980,18,16182,18,16182
2013-03-26,衣架,华中,湖南,长沙,好事达,家居厨具,凯旋科技,刘力,25,4475,23,4117,23,4117
2013-03-27,液晶电视,华中,湖南,长沙,松下,家用电器,凯旋科技,刘力,28,139972,26,129974,26,129974
2013-03-28,榨汁机,华东,江苏,南京,美的,家用电器,中通,金士鹏,25,2725,23,2507,23,2507
2013-03-29,汽车清洁套装,华东,江苏,南京,墨菲斯卡,汽车用品,中通,金士鹏,30,7770,28,7252,28,7252
2013-03-30,扫描仪,华东,江苏,南京,步步高,电脑办公,广通,金士鹏,42,37380,40,35600,40,35600
2013-03-31,电饼铛,华北,天津,天津,美的,家用电器,业兴,李伟豪,20,7960,18,7164,18,7164
2013-04-01,茶几,华北,天津,天津,美达斯,家居厨具,业兴,刘伟力,14,12586,12,10788,12,10788
2013-04-02,电饭煲,华北,天津,天津,万利达,家用电器,五洲信托,刘力,50,9900,48,9504,48,9504
2013-04-03,空调,华南,广东,深圳,格兰仕,家用电器,池春建设,张媛媛,20,47980,18,43182,18,43182
2013-04-04,电烤箱,华东,福建,厦门,三星,家用电器,实翼,李伟豪,30,5970,28,5572,28,5572
2013-04-05,车载MP3,华东,福建,厦门,纽曼,汽车用品,实翼,李伟豪,20,5380,18,4842,18,4842
2013-04-06,迷你音响,华东,江苏,南京,奴曼妮,手机数码,顶上系统,赵健,35,27930,33,26334,33,26334
2013-04-07,衣架,华东,江苏,南京,好事达,家居厨具,顶上系统,赵健,20,3580,18,3222,18,3222
2013-04-08,毛呢外套女,华东,江苏,南京,京东商城,服装箱包,顶上系统,王伟,25,29975,23,27577,23,27577
2013-04-09,不粘炒锅,华北,河北,张家口,苏泊尔,家居厨具,威航货运有限公司,马明,20,3980,18,3582,18,3582
2013-04-10,面包机,华北,河北,张家口,松下,家用电器,威航货运有限公司,刘力,20,2180,18,1962,18,1962
2013-04-11,空调,西南,四川,成都,格兰仕,家用电器,远东开发,金士鹏,25,59975,23,55177,23,55177
2013-04-12,天文望远镜,西南,四川,成都,佳能,电脑办公,远东开发,金士鹏,25,10750,23,9890,23,9890
2013-04-13,健身车,西南,四川,成都,杰朴森,运动户外,远东开发,金士鹏,20,25980,18,23382,18,23382
2013-04-14,运动鞋,西南,四川,成都,Nike,服装箱包,远东开发,张媛媛,20,17980,18,16182,18,16182
2013-04-15,多功能刀,华东,江苏,南京,雷曼克斯,运动户外,中通,刘力,40,5160,38,4902,38,4902
2013-04-16,化妆大全,华东,江苏,南京,当当网,图书,中通,马明,35,3430,33,3234,33,3234
2013-04-17,床单四件套,华东,江苏,南京,优雅主妇,家居厨具,中通,刘力,50,29950,48,28752,48,28752
2013-04-18,电压力锅,华东,江苏,南京,明基,家用电器,富同企业,李伟豪,13,3107,11,2629,19,4541
2013-04-19,上网本,华东,山东,青岛,步步高,电脑办公,森通,张雪眉,13,40287,11,34089,19,58881
2013-04-20,床单四件套,华东,山东,青岛,优雅主妇,家居厨具,森通,张雪眉,21,12579,19,11381,27,16173
2013-04-21,车载MP3,华东,山东,青岛,纽曼,汽车用品,森通,金娜娜,14,3766,12,3228,20,5380
2013-04-22,三防手机,华南,海南,海口,探路者,手机数码,宇欣实业,赵健,30,149910,28,139916,36,179892
2013-04-23,成功学,华南,海南,海口,明基,图书,宇欣实业,王伟,22,858,20,780,28,1092
2013-04-24,床单四件套,华南,海南,海口,优雅主妇,家居厨具,宇欣实业,王伟,35,20965,33,19767,41,24559
2013-04-25,床单四件套,华北,河北,秦皇岛,优雅主妇,家居厨具,文成,王伟,14,8386,12,7188,20,11980
2013-04-26,汽车香水,华北,河北,秦皇岛,京东商城,汽车用品,文成,赵健,20,1100,18,990,26,1430
2013-04-27,床单四件套,华南,广东,深圳,优雅主妇,家居厨具,仪和贸易,郑建杰,25,14975,23,13777,31,18569
2013-04-28,健身的意义,华北,河北,张家口,杰朴森,图书,建国科技,朱玉,20,500,18,450,26,650
2013-04-29,电压力锅,华北,河北,张家口,明基,家用电器,建国科技,郑建杰,22,5258,20,4780,28,6692
2013-04-30,微波炉,华北,河北,石家庄,松下,家用电器,师大贸易,李伟豪,30,14970,28,13972,36,17964
2013-05-01,单反数码相机套机,华北,河北,石家庄,尼康,手机数码,师大贸易,李伟豪,40,359960,38,341962,46,413954
2013-05-02,功放,华北,河北,石家庄,尼康,手机数码,师大贸易,刘伟力,30,47940,28,44744,36,57528
2013-05-03,成功学,华北,天津,天津,明基,图书,大钰贸易,张颖,77,3003,75,2925,83,3237
2013-05-04,功放,华北,天津,天津,尼康,手机数码,大钰贸易,张颖,22,35156,20,31960,28,44744
2013-05-05,健身的意义,华北,天津,天津,杰朴森,图书,大钰贸易,张颖,25,625,23,575,31,775
2013-05-06,化妆大全,华北,天津,天津,当当网,图书,大钰贸易,张颖,14,1372,12,1176,20,1960
2013-05-07,扫描仪,华北,天津,天津,步步高,电脑办公,大钰贸易,张颖,55,48950,53,47170,61,54290
2013-05-08,卡片相机,西南,重庆,重庆,奥林巴斯,手机数码,富泰人寿,刘力,14,15400,12,13200,20,22000
2013-05-09,软件工程,西南,重庆,重庆,当当网,图书,富泰人寿,马明,20,1180,18,1062,26,1534
2013-05-10,投影仪,华北,河北,石家庄,明基,电脑办公,椅天文化事业,金士鹏,13,42887,11,36289,19,62681
2013-05-11,复读机,华北,河北,石家庄,步步高,电脑办公,椅天文化事业,金士鹏,42,6678,40,6360,48,7632
2013-05-12,微波炉,华北,河北,石家庄,松下,家用电器,椅天文化事业,张媛媛,35,17465,33,16467,41,20459
2013-05-13,功放,华北,天津,天津,尼康,手机数码,世邦,李丽,19,30362,17,27166,25,39950
2013-05-14,三人帐篷,东北,辽宁,大连,京东商城,运动户外,留学服务中心,刘力,18,8964,16,7968,24,11952
2013-05-15,电烤箱,东北,辽宁,大连,三星,家用电器,留学服务中心,刘力,36,7164,34,6766,42,8358
2013-05-16,汽车香水,东北,辽宁,大连,京东商城,汽车用品,留学服务中心,刘力,28,1540,26,1430,34,1870
2013-05-17,冰箱,华南,广东,深圳,西门子,家用电器,协昌妮绒有限公司,张颖,20,37760,18,33984,26,49088
2013-05-18,榨汁机,华南,海南,海口,美的,家用电器,幸义房屋,王伟,40,4360,38,4142,46,5014
2013-05-19,电饼铛,华南,海南,海口,美的,家用电器,幸义房屋,王伟,20,7960,18,7164,26,10348
2013-05-20,投影仪,华南,海南,海口,明基,电脑办公,幸义房屋,赵健,30,98970,28,92372,36,118764
2013-05-21,沙发,华南,海南,海口,好事达,家居厨具,幸义房屋,王伟,20,47760,18,42984,26,62088
2013-05-22,多功能刀,华东,江西,南昌,雷曼克斯,运动户外,富泰人寿,李丽,25,3225,23,2967,31,3999
2013-05-23,三防手机,华东,江西,南昌,探路者,手机数码,富泰人寿,张颖,20,99940,18,89946,26,129922
2013-05-24,电饼铛,华北,河北,张家口,美的,家用电器,正人资源,郑建杰,18,7164,16,6368,24,9552
2013-05-25,功放,华北,河北,张家口,尼康,手机数码,正人资源,郑建杰,40,63920,38,60724,46,73508
2013-05-26,电子辞典,华北,河北,张家口,万利达,电脑办公,正人资源,郑建杰,22,8778,20,7980,28,11172
2013-05-27,毛呢外套女,华北,河北,张家口,京东商城,服装箱包,正人资源,朱玉,130,155870,128,153472,136,163064
2013-05-28,储藏箱6件套,华南,广东,深圳,美达斯,家居厨具,就业广兑,王伟,20,3780,18,3402,26,4914
2013-05-29,空调,华南,广东,深圳,格兰仕,家用电器,就业广兑,王伟,20,47980,18,43182,26,62374
2013-05-30,投影仪,华东,浙江,温州?,明基,电脑办公,百达电子,金士鹏,24,79176,22,72578,30,98970
2013-05-31,电饼铛,华东,江苏,常州,美的,家用电器,永大企业,刘力,20,7960,18,7164,26,10348
2013-06-01,MP3,华东,江苏,常州,魅族,手机数码,永大企业,刘力,30,10170,28,9492,36,12204
2013-06-02,电饭煲,华东,江苏,常州,万利达,家用电器,永大企业,马明,12,2376,10,1980,18,3564
2013-06-03,空气净化器,华东,江苏,常州,雷曼克斯,汽车用品,祥通,郑建杰,20,1180,18,1062,26,1534
2013-06-04,冲锋衣,华东,江苏,常州,探路者,运动户外,祥通,郑建杰,20,9180,18,8262,26,11934
2013-06-05,复读机,华东,江苏,常州,步步高,电脑办公,祥通,郑建杰,20,3180,18,2862,26,4134
2013-06-06,电饼铛,华南,广东,深圳,美的,家用电器,学仁贸易,张颖,24,9552,22,8756,30,11940
2013-06-07,电源转换器,华南,广东,深圳,美的,汽车用品,学仁贸易,张颖,14,490,12,420,20,700
2013-06-08,汽车天线,华南,广东,深圳,墨菲斯卡,汽车用品,学仁贸易,李丽,11,759,9,621,17,1173
2013-06-09,空气净化器,华南,广东,深圳,雷曼克斯,汽车用品,学仁贸易,张颖,11,649,9,531,17,1003
2013-06-10,多功能刀,华南,广东,深圳,雷曼克斯,运动户外,学仁贸易,张颖,11,1419,9,1161,17,2193
2013-06-11,对讲机,华南,广东,深圳,雷曼克斯,汽车用品,学仁贸易,张颖,12,4308,10,3590,18,6462
2013-06-12,微单数码相机,华南,广东,深圳,索尼,手机数码,学仁贸易,张颖,11,48389,9,39591,17,74783
2013-06-13,茶几,华南,广东,深圳,美达斯,家居厨具,学仁贸易,李丽,12,10788,10,8990,18,16182
2013-06-14,三防手机,华南,广东,深圳,探路者,手机数码,学仁贸易,张颖,14,69958,12,59964,20,99940
2013-06-15,冲锋衣,华南,广东,深圳,探路者,运动户外,学仁贸易,张颖,11,5049,9,4131,17,7803
2013-06-16,投影仪,华南,广东,深圳,明基,电脑办公,学仁贸易,张颖,12,39588,10,32990,18,59382
2013-06-17,平板电脑,华南,广东,深圳,步步高,电脑办公,学仁贸易,李丽,11,28589,9,23391,17,44183
2013-06-18,旅行背包,华南,广东,深圳,奴曼妮,服装箱包,学仁贸易,张颖,12,8388,10,6990,18,12582
2013-06-19,衣架,华南,广东,深圳,好事达,家居厨具,学仁贸易,李丽,11,1969,9,1611,17,3043
2013-06-20,冰箱,华南,广东,深圳,西门子,家用电器,学仁贸易,张颖,12,22656,10,18880,18,33984
2013-06-21,功放,华南,广东,深圳,尼康,手机数码,学仁贸易,张颖,13,20774,11,17578,19,30362
2013-06-22,MP3,华南,广东,深圳,魅族,手机数码,学仁贸易,张颖,13,4407,11,3729,19,6441
2013-06-23,健身服,华南,广东,深圳,杰朴森,服装箱包,学仁贸易,李丽,12,10788,10,8990,18,16182
2013-06-24,化妆大全,华南,广东,深圳,当当网,图书,学仁贸易,张颖,12,1176,10,980,18,1764
2013-06-25,床单四件套,华南,广东,深圳,优雅主妇,家居厨具,学仁贸易,李丽,12,7188,10,5990,18,10782
2013-06-26,毛呢外套女,华南,广东,深圳,京东商城,服装箱包,学仁贸易,张颖,12,14388,10,11990,18,21582
2013-06-27,故障应急箱,华南,广东,深圳,墨菲斯卡,汽车用品,学仁贸易,张颖,11,6589,9,5391,17,10183
2013-06-28,移动3G手机,华南,广东,深圳,OPPO,手机数码,学仁贸易,张颖,12,59964,10,49970,18,89946
2013-06-29,电磁炉,华南,广东,深圳,京东商城,家用电器,学仁贸易,李丽,14,5586,12,4788,20,7980
2013-06-30,汽车香水,华南,广东,深圳,京东商城,汽车用品,学仁贸易,张颖,12,660,10,550,18,990
2013-07-01,电烤箱,华北,河北,张家口,三星,家用电器,永业房屋,李伟豪,25,4975,23,4577,31,6169
2013-07-02,多功能刀,华东,江苏,南京,雷曼克斯,运动户外,光明杂志,王伟,30,3870,28,3612,36,4644
2013-07-03,不粘炒锅,华东,福建,厦门,苏泊尔,家居厨具,鑫增贸易,张颖,22,4378,20,3980,28,5572
2013-07-04,三人帐篷,华东,江苏,常州,京东商城,运动户外,就业广兑,宋广伟,28,13944,26,12948,34,16932
2013-07-05,电压力锅,华东,山东,青岛,明基,家用电器,远东开发,刘力,22,5258,20,4780,28,6692
2013-07-06,健身的意义,华北,天津,天津,杰朴森,图书,学仁贸易,李伟豪,28,700,26,650,34,850
2013-07-07,考勤机,华北,天津,天津,纽曼,电脑办公,华科,赵健,28,9800,26,9100,34,11900
2013-07-08,电饭煲,华北,天津,天津,万利达,家用电器,幸义房屋,郑建杰,25,4950,23,4554,31,6138
2013-07-09,复读机,东北,吉林,长春,步步高,电脑办公,高新园工会,王伟,80,12720,78,12402,86,13674
2013-07-10,单反数码相机套机,华北,河北,张家口,尼康,手机数码,红阳事业,郑建杰,14,125986,12,107988,20,179980
2013-07-11,功放,华东,江西,南昌,尼康,手机数码,正人资源,李丽,23,36754,21,33558,29,46342
2013-07-12,英语教材,西南,重庆,重庆,京东商城,图书,就业广兑,刘力,14,1386,12,1188,20,1980
2013-07-13,沙发,华东,福建,厦门,好事达,家居厨具,凯旋科技,高爽,30,71640,28,66864,36,85968
2013-07-14,打印机,华东,浙江,温州?,佳能,电脑办公,富泰人寿,张颖,26,20774,24,19176,32,25568
2013-07-15,洗衣机,华东,山东,青岛,西门子,家用电器,国皓,郑建杰,20,21980,18,19782,26,28574
2013-07-16,健身车,华北,天津,天津,杰朴森,运动户外,祥通,刘伟力,20,25980,18,23382,26,33774
2013-07-17,投影仪,华北,河北,石家庄,明基,电脑办公,瑞栈工艺,刘力,20,65980,18,59382,26,85774
2013-07-18,运动鞋,西南,四川,成都,Nike,服装箱包,国顶有限公司,孙家鑫,40,35960,38,34162,46,41354
2013-07-19,对讲机,华东,上海,上海,雷曼克斯,汽车用品,业兴,张颖,40,14360,38,13642,46,16514
2013-07-20,复读机,华北,北京,北京,步步高,电脑办公,文成,张颖,15,2385,13,2067,21,3339
2013-07-21,功放,华东,浙江,温州?,尼康,手机数码,大钰贸易,赵军,42,67116,40,63920,48,76704
2013-07-22,微单数码相机,华北,天津,天津,索尼,手机数码,大钰贸易,张颖,28,123172,26,114374,34,149566
2013-07-23,MP3,华北,天津,天津,魅族,手机数码,大钰贸易,李丽,24,8136,22,7458,30,10170
2013-07-24,上网本,华东,浙江,温州?,步步高,电脑办公,大东补习班,郑建杰,15,46485,13,40287,21,65079
2013-07-25,运动鞋,华北,河北,石家庄,Nike,服装箱包,国皓,孙林,25,22475,23,20677,31,27869
2013-07-26,洗衣机,华北,河北,秦皇岛,西门子,家用电器,大东补习班,张雪眉,12,13188,10,10990,18,19782
2013-07-27,三防手机,华北,北京,北京,探路者,手机数码,鑫增贸易,张雪眉,20,99940,18,89946,26,129922
2013-07-28,冰箱,东北,辽宁,大连,西门子,家用电器,亚太公司,郑建杰,28,52864,26,49088,34,64192
2013-07-29,复读机,华东,山东,济南,步步高,电脑办公,汉光企管,李伟豪,12,1908,10,1590,18,2862
2013-07-30,电烤箱,华东,山东,济南,三星,家用电器,汉光企管,李伟豪,19,3781,17,3383,25,4975
2013-07-31,女士挎包,西北,陕西,西安,奴曼妮,服装箱包,正人资源,金士鹏,52,51948,50,49950,58,57942
2013-08-01,床单四件套,西北,陕西,西安,优雅主妇,家居厨具,正人资源,金士鹏,60,35940,58,34742,66,39534
2013-08-02,单反数码相机套机,华东,江苏,南京,尼康,手机数码,通恒机械,张雪眉,25,224975,23,206977,31,278969
2013-08-03,打印机,华东,福建,厦门,佳能,电脑办公,兰格英语,张颖,16,12784,14,11186,22,17578
2013-08-04,榨汁机,华北,天津,天津,美的,家用电器,华科,郑建杰,20,2180,18,1962,26,2834
2013-08-05,软件工程,西南,四川,成都,当当网,图书,中硕贸易,张颖,50,2950,48,2832,56,3304
2013-08-06,空调,华东,江苏,常州,格兰仕,家用电器,中硕贸易,张颖,25,59975,23,55177,31,74369
2013-08-07,电子辞典,华南,广东,深圳,万利达,电脑办公,建资,李伟豪,19,7581,17,6783,25,9975
2013-08-08,空气净化器,华北,河北,张家口,雷曼克斯,汽车用品,广通,赵健,22,1298,20,1180,28,1652
2013-08-09,考勤机,华北,河北,张家口,纽曼,电脑办公,广通,王伟,60,21000,58,20300,66,23100
2013-08-10,台式机,华北,天津,天津,联想,电脑办公,三川实业有限公司,张颖,11,50589,9,41391,17,78183
2013-08-11,上网本,华北,天津,天津,步步高,电脑办公,森通,孙林,22,68178,20,61980,28,86772
2013-08-12,卡片相机,西北,陕西,西安,奥林巴斯,手机数码,远东开发,马明,30,33000,28,30800,36,39600
2013-08-13,多功能刀,西南,重庆,重庆,雷曼克斯,运动户外,利合材料,金士鹏,16,2064,14,1806,22,2838
2013-08-14,电饭煲,华北,天津,天津,万利达,家用电器,留学服务中心,刘力,60,11880,58,11484,66,13068
2013-08-15,健身的意义,华南,广东,深圳,杰朴森,图书,高新园工会,刘力,20,500,18,450,26,650
2013-08-16,迷你音响,华东,福建,厦门,奴曼妮,手机数码,赐芳股份,李伟豪,16,12768,14,11172,22,17556
2013-08-17,健身车,华北,天津,天津,杰朴森,运动户外,瑞栈工艺,高爽,26,33774,24,31176,32,41568
2013-08-18,一体机,华北,天津,天津,万利达,电脑办公,东帝望,王伟,40,159960,38,151962,46,183954
2013-08-19,毛呢外套女,华南,广东,深圳,京东商城,服装箱包,正人资源,张颖,14,16786,12,14388,20,23980
2013-08-20,扫描仪,华南,广东,深圳,步步高,电脑办公,德化食品,王伟,22,19580,20,17800,28,24920
2013-08-21,功放,华东,浙江,温州?,尼康,手机数码,保信人寿,王伟,28,44744,26,41548,34,54332
2013-08-22,卡片相机,华北,天津,天津,奥林巴斯,手机数码,汉光企管,王伟,25,27500,23,25300,31,34100
2013-08-23,汽车香水,华北,天津,天津,京东商城,汽车用品,汉光企管,赵健,28,1540,26,1430,34,1870
2013-08-24,沙发,华东,江苏,常州,好事达,家居厨具,祥通,金娜娜,25,59700,23,54924,31,74028
2013-08-25,CDMA3G手机,华东,江苏,常州,OPPO,手机数码,祥通,张雪眉,26,129922,24,119928,32,159904
2013-08-26,电源转换器,西北,陕西,西安,美的,汽车用品,正人资源,金娜娜,25,875,23,805,31,1085
